seqnames	start	end	width	strand	gene_id	gene_name	gene_biotype	seq_coord_system	symbol	entrezid
15	78282517	78305603	23087	-	ENSMUSG00000071714	Csf2rb2	protein_coding	chromosome	Csf2rb2	12984
15	78284788	78284849	62	-	ENSMUSG00000098996	Mir7676-1	miRNA	chromosome	Mir7676-1	NA
15	78325990	78351000	25011	+	ENSMUSG00000071713	Csf2rb	protein_coding	chromosome	Csf2rb	12983
15	78348599	78348660	62	+	ENSMUSG00000099059	Mir7676-2	miRNA	chromosome	Mir7676-2	NA
15	78369248	78369357	110	+	ENSMUSG00000070235	Gm26329	misc_RNA	chromosome	Gm26329	NA
15	78378400	78395912	17513	-	ENSMUSG00000062154	Tex33	protein_coding	chromosome	Tex33	73376
15	78399556	78405859	6304	-	ENSMUSG00000044986	Tst	protein_coding	chromosome	Tst	22117
15	78406712	78414002	7291	+	ENSMUSG00000071711	Mpst	protein_coding	chromosome	Mpst	NA
15	78428564	78438909	10346	+	ENSMUSG00000033287	Kctd17	protein_coding	chromosome	Kctd17	72844
15	78439668	78468634	28967	-	ENSMUSG00000016942	Tmprss6	protein_coding	chromosome	Tmprss6	71753
15	78480553	78495066	14514	-	ENSMUSG00000068227	Il2rb	protein_coding	chromosome	Il2rb	16185
15	78523346	78529625	6280	-	ENSMUSG00000022440	C1qtnf6	protein_coding	chromosome	C1qtnf6	72709
15	78537015	78544345	7331	-	ENSMUSG00000044933	Sstr3	protein_coding	chromosome	Sstr3	20607
15	78554408	78554848	441	-	ENSMUSG00000068226	Gm6723	processed_pseudogene	chromosome	Gm6723	NA
15	78559169	78572783	13615	-	ENSMUSG00000033220	Rac2	protein_coding	chromosome	Rac2	19354
15	78597047	78622019	24973	+	ENSMUSG00000018008	Cyth4	protein_coding	chromosome	Cyth4	72318
15	78670022	78718113	48092	-	ENSMUSG00000043460	Elfn2	protein_coding	chromosome	Elfn2	207393
15	78755882	78773475	17594	-	ENSMUSG00000018169	Mfng	protein_coding	chromosome	Mfng	17305
15	78775138	78803042	27905	-	ENSMUSG00000033170	Card10	protein_coding	chromosome	Card10	105844
15	78842647	78850902	8256	+	ENSMUSG00000049521	Cdc42ep1	protein_coding	chromosome	Cdc42ep1	104445
15	78850862	78855529	4668	-	ENSMUSG00000043501	Lgals2	protein_coding	chromosome	Lgals2	107753
15	78862956	78866889	3934	-	ENSMUSG00000097085	Gm26634	lincRNA	chromosome	Gm26634	NA
15	78877190	78894585	17396	+	ENSMUSG00000033128	Gga1	protein_coding	chromosome	Gga1	106039
15	78891840	78891913	74	+	ENSMUSG00000099267	Mir6955	miRNA	chromosome	Mir6955	NA
15	78899667	78919517	19851	+	ENSMUSG00000022436	Sh3bp1	protein_coding	chromosome	Sh3bp1	c(20401, 57028)
15	78911966	78913660	1695	-	ENSMUSG00000084864	1700027A07Rik	antisense	chromosome	1700027A07Rik	NA
15	78926725	78930465	3741	+	ENSMUSG00000068220	Lgals1	protein_coding	chromosome	Lgals1	16852
15	78934933	78943634	8702	+	ENSMUSG00000033099	Nol12	protein_coding	chromosome	Nol12	97961
15	78947724	79005867	58144	+	ENSMUSG00000033088	Triobp	protein_coding	chromosome	Triobp	110253
15	79002223	79002284	62	+	ENSMUSG00000099180	Mir6956	miRNA	chromosome	Mir6956	NA
15	79028212	79030498	2287	+	ENSMUSG00000096210	H1f0	protein_coding	chromosome	H1f0	14958
15	79030874	79043558	12685	+	ENSMUSG00000006378	Gcat	protein_coding	chromosome	Gcat	c(14429, 26912)
15	79053094	79062893	9800	-	ENSMUSG00000033055	Ankrd54	protein_coding	chromosome	Ankrd54	223690
15	79075223	79094400	19178	+	ENSMUSG00000033047	Eif3l	protein_coding	chromosome	Eif3l	223691
15	79094823	79095057	235	-	ENSMUSG00000092974	Gm25072	misc_RNA	chromosome	Gm25072	NA
15	79108972	79136897	27926	+	ENSMUSG00000033039	Micall1	protein_coding	chromosome	Micall1	27008
15	79129349	79141253	11905	-	ENSMUSG00000033029	1700088E04Rik	protein_coding	chromosome	1700088E04Rik	27660
15	79141351	79151774	10424	+	ENSMUSG00000033020	Polr2f	protein_coding	chromosome	Polr2f	69833
15	79154913	79164490	9578	-	ENSMUSG00000033006	Sox10	protein_coding	chromosome	Sox10	20665
15	79166041	79227524	61484	+	ENSMUSG00000075555	Gm10863	antisense	chromosome	Gm10863	NA
15	79229173	79256674	27502	+	ENSMUSG00000068206	Pick1	protein_coding	chromosome	Pick1	c(18693, 102632642)
15	79251014	79254761	3748	-	ENSMUSG00000032988	Slc16a8	protein_coding	chromosome	Slc16a8	57274
15	79255574	79256092	519	+	ENSMUSG00000091135	Gm17209	transcribed_processed_pseudogene	chromosome	Gm17209	NA
15	79258195	79285537	27343	-	ENSMUSG00000018126	Baiap2l2	protein_coding	chromosome	Baiap2l2	207495
15	79286228	79328390	42163	-	ENSMUSG00000042632	Pla2g6	protein_coding	chromosome	Pla2g6	53357
15	79314199	79315558	1360	+	ENSMUSG00000092494	Gm20420	processed_transcript	chromosome	Gm20420	NA
15	79347541	79359072	11532	+	ENSMUSG00000042622	Maff	protein_coding	chromosome	Maff	NA
15	79360684	79403303	42620	-	ENSMUSG00000009035	Tmem184b	protein_coding	chromosome	Tmem184b	NA
15	79375228	79375300	73	-	ENSMUSG00000088901	Mir1943	miRNA	chromosome	Mir1943	NA
15	79417856	79443919	26064	-	ENSMUSG00000022433	Csnk1e	protein_coding	chromosome	Csnk1e	27373
15	79427220	79431629	4410	+	ENSMUSG00000085802	Gm16059	antisense	chromosome	Gm16059	NA
15	79483718	79505241	21524	-	ENSMUSG00000044216	Kcnj4	protein_coding	chromosome	Kcnj4	16520
15	79516408	79527739	11332	+	ENSMUSG00000010830	Kdelr3	protein_coding	chromosome	Kdelr3	105785
15	79527707	79546741	19035	-	ENSMUSG00000055065	Ddx17	protein_coding	chromosome	Ddx17	67040
15	79561500	79605084	43585	-	ENSMUSG00000022429	Dmc1	protein_coding	chromosome	Dmc1	13404
15	79594668	79594793	126	-	ENSMUSG00000093223	Gm27903	miRNA	chromosome	Gm27903	NA
15	79609576	79658956	49381	-	ENSMUSG00000042564	Fam227a	protein_coding	chromosome	Fam227a	NA
15	79659227	79667660	8434	+	ENSMUSG00000022428	Cby1	protein_coding	chromosome	Cby1	73739
15	79670861	79672862	2002	+	ENSMUSG00000022427	Tomm22	protein_coding	chromosome	Tomm22	223696
15	79674250	79687872	13623	-	ENSMUSG00000022426	Josd1	protein_coding	chromosome	Josd1	c(74158, 100043771)
15	79689140	79692385	3246	-	ENSMUSG00000097128	Gm26884	lincRNA	chromosome	Gm26884	NA
15	79690895	79721478	30584	+	ENSMUSG00000042535	Gtpbp1	protein_coding	chromosome	Gtpbp1	14904
15	79692502	79692625	124	+	ENSMUSG00000064409	n-R5s40	rRNA	chromosome	n-R5s40	NA
15	79724070	79742536	18467	-	ENSMUSG00000042524	Sun2	protein_coding	chromosome	Sun2	223697
15	79739574	79741798	2225	+	ENSMUSG00000089796	Gm16575	processed_transcript	chromosome	Gm16575	NA
15	79742698	79757394	14697	+	ENSMUSG00000087543	Gm16576	lincRNA	chromosome	Gm16576	NA
15	79761453	79777849	16397	-	ENSMUSG00000022420	Dnal4	protein_coding	chromosome	Dnal4	54152
15	79786352	79804766	18415	-	ENSMUSG00000022421	Nptxr	protein_coding	chromosome	Nptxr	73340
15	79789675	79834237	44563	-	ENSMUSG00000089837	Npcd	protein_coding	chromosome	Npcd	504193
15	79823896	79834688	10793	-	ENSMUSG00000089715	Cbx6	protein_coding	chromosome	Cbx6	494448
15	79891659	79915906	24248	+	ENSMUSG00000009585	Apobec3	protein_coding	chromosome	Apobec3	80287
15	79915807	79971119	55313	-	ENSMUSG00000053411	Cbx7	protein_coding	chromosome	Cbx7	52609
15	79995900	80014808	18909	-	ENSMUSG00000000489	Pdgfb	protein_coding	chromosome	Pdgfb	18591
15	79998970	79999026	57	-	ENSMUSG00000099222	Mir7213	miRNA	chromosome	Mir7213	NA
15	80077794	80091868	14075	-	ENSMUSG00000060036	Rpl3	protein_coding	chromosome	Rpl3	c(27367, 433745)
15	80078498	80078591	94	-	ENSMUSG00000077734	Snord83b	snoRNA	chromosome	Snord83b	NA
15	80080251	80080343	93	-	ENSMUSG00000088219	Gm22077	snoRNA	chromosome	Gm22077	NA
15	80088447	80088553	107	-	ENSMUSG00000064884	Gm24204	snRNA	chromosome	Gm24204	NA
15	80091334	80119501	28168	+	ENSMUSG00000022415	Syngr1	protein_coding	chromosome	Syngr1	20972
15	80133154	80161701	28548	+	ENSMUSG00000022414	Tab1	protein_coding	chromosome	Tab1	66513
15	80173721	80215519	41799	+	ENSMUSG00000042428	Mgat3	protein_coding	chromosome	Mgat3	17309
15	80234080	80253366	19287	+	ENSMUSG00000022412	Mief1	protein_coding	chromosome	Mief1	239555
15	80255184	80257540	2357	+	ENSMUSG00000042406	Atf4	protein_coding	chromosome	Atf4	11911
15	80260614	80264306	3693	-	ENSMUSG00000051518	Rps19bp1	protein_coding	chromosome	Rps19bp1	66538
15	80287238	80398279	111042	+	ENSMUSG00000022416	Cacna1i	protein_coding	chromosome	Cacna1i	239556
15	80452240	80560470	108231	-	ENSMUSG00000050439	Enthd1	protein_coding	chromosome	Enthd1	383075
15	80458038	80458174	137	-	ENSMUSG00000088740	Gm23220	snoRNA	chromosome	Gm23220	NA
15	80623505	80650559	27055	+	ENSMUSG00000042351	Grap2	protein_coding	chromosome	Grap2	17444
15	80646073	80646136	64	+	ENSMUSG00000098631	Mir6957	miRNA	chromosome	Mir6957	NA
15	80671847	80700420	28574	+	ENSMUSG00000022408	Fam83f	protein_coding	chromosome	Fam83f	213956
15	80711319	80941086	229768	+	ENSMUSG00000047888	Tnrc6b	protein_coding	chromosome	Tnrc6b	213988
15	80940039	80940120	82	+	ENSMUSG00000092868	Mir5113	miRNA	chromosome	Mir5113	NA
15	80948490	80970947	22458	+	ENSMUSG00000022407	Adsl	protein_coding	chromosome	Adsl	11564
15	80952505	80952899	395	+	ENSMUSG00000058357	Gm6612	processed_pseudogene	chromosome	Gm6612	NA
15	80977765	81012289	34525	+	ENSMUSG00000042303	Sgsm3	protein_coding	chromosome	Sgsm3	NA
15	81002628	81011736	9109	+	ENSMUSG00000103565	Sgsm3	protein_coding	chromosome	Sgsm3	NA
15	81012281	81190757	178477	-	ENSMUSG00000042292	Mkl1	protein_coding	chromosome	Mkl1	223701
15	81039643	81039793	151	+	ENSMUSG00000064587	Gm25131	snRNA	chromosome	Gm25131	NA
15	81190774	81192763	1990	+	ENSMUSG00000047938	4930483J18Rik	processed_transcript	chromosome	4930483J18Rik	NA
15	81235499	81238963	3465	+	ENSMUSG00000050164	Mchr1	protein_coding	chromosome	Mchr1	207911
15	81318921	81360765	41845	-	ENSMUSG00000022404	Slc25a17	protein_coding	chromosome	Slc25a17	20524
15	81363669	81400077	36409	-	ENSMUSG00000022403	St13	protein_coding	chromosome	St13	70356
15	81400138	81456807	56670	+	ENSMUSG00000022401	Xpnpep3	protein_coding	chromosome	Xpnpep3	321003
15	81406926	81408299	1374	-	ENSMUSG00000047108	Dnajb7	protein_coding	chromosome	Dnajb7	57755
15	81415560	81419188	3629	-	ENSMUSG00000091492	Gm17025	antisense	chromosome	Gm17025	NA
15	81466316	81476369	10054	+	ENSMUSG00000022400	Rbx1	protein_coding	chromosome	Rbx1	c(56438, 100043674)
15	81499084	81499548	465	-	ENSMUSG00000091198	Gm5218	protein_coding	chromosome	Gm5218	NA
15	81584174	81585028	855	-	ENSMUSG00000103520	RP23-310L8.1	TEC	chromosome	RP23-310L8.1	NA
15	81585351	81652072	66722	+	ENSMUSG00000055024	Ep300	protein_coding	chromosome	Ep300	328572
15	81586133	81586186	54	+	ENSMUSG00000080527	Gm23880	miRNA	chromosome	Gm23880	NA
15	81592093	81592199	107	+	ENSMUSG00000084739	Gm22067	snRNA	chromosome	Gm22067	NA
15	81663889	81688315	24427	+	ENSMUSG00000022394	L3mbtl2	protein_coding	chromosome	L3mbtl2	214669
15	81674255	81674878	624	-	ENSMUSG00000092325	Gm18284	processed_pseudogene	chromosome	Gm18284	NA
15	81678296	81697287	18992	-	ENSMUSG00000063765	Chadl	protein_coding	chromosome	Chadl	214685
15	81704248	81729919	25672	-	ENSMUSG00000022391	Rangap1	protein_coding	chromosome	Rangap1	NA
15	81744848	81796269	51422	+	ENSMUSG00000022390	Zc3h7b	protein_coding	chromosome	Zc3h7b	20286
15	81800791	81802613	1823	-	ENSMUSG00000097613	Gm17597	lincRNA	chromosome	Gm17597	NA
15	81802421	81826861	24441	+	ENSMUSG00000022389	Tef	protein_coding	chromosome	Tef	21685
15	81843343	81843699	357	-	ENSMUSG00000069439	Gm8444	protein_coding	chromosome	Gm8444	NA
15	81848270	81858326	10057	-	ENSMUSG00000048546	Tob2	protein_coding	chromosome	Tob2	57259
15	81865319	81871911	6593	-	ENSMUSG00000061360	Phf5a	protein_coding	chromosome	Phf5a	68479
15	81872309	81915133	42825	+	ENSMUSG00000022477	Aco2	protein_coding	chromosome	Aco2	11429
15	81915030	81926213	11184	-	ENSMUSG00000022476	Polr3h	protein_coding	chromosome	Polr3h	78929
15	81936759	81950941	14183	+	ENSMUSG00000042109	Csdc2	protein_coding	chromosome	Csdc2	105859
15	81951108	81960930	9823	-	ENSMUSG00000022474	Pmm1	protein_coding	chromosome	Pmm1	29858
15	81972390	81972845	456	+	ENSMUSG00000061848	Gm5805	processed_pseudogene	chromosome	Gm5805	NA
15	81980540	81981563	1024	+	ENSMUSG00000061633	1700029P11Rik	protein_coding	chromosome	1700029P11Rik	66346
15	81987835	82040085	52251	+	ENSMUSG00000022471	Xrcc6	protein_coding	chromosome	Xrcc6	NA
15	81992523	82033862	41340	-	ENSMUSG00000022472	Desi1	protein_coding	chromosome	Desi1	28075
15	82041319	82047598	6280	-	ENSMUSG00000063480	Nhp2l1	protein_coding	chromosome	Nhp2l1	c(20826, 100862468, 102641864)
15	82059151	82066538	7388	+	ENSMUSG00000075524	4930407I10Rik	protein_coding	chromosome	4930407I10Rik	328573
15	82069997	82126811	56815	+	ENSMUSG00000068117	Mei1	protein_coding	chromosome	Mei1	74369
15	82127922	82142200	14279	+	ENSMUSG00000068114	Ccdc134	protein_coding	chromosome	Ccdc134	76457
15	82147266	82205376	58111	+	ENSMUSG00000022463	Srebf2	protein_coding	chromosome	Srebf2	20788
15	82198122	82198190	69	+	ENSMUSG00000065465	Mir33	miRNA	chromosome	Mir33	NA
15	82206952	82212815	5864	-	ENSMUSG00000096883	Shisa8	protein_coding	chromosome	Shisa8	435145
15	82221744	82224339	2596	-	ENSMUSG00000068105	Tnfrsf13c	protein_coding	chromosome	Tnfrsf13c	72049
15	82233779	82244747	10969	-	ENSMUSG00000068101	Cenpm	protein_coding	chromosome	Cenpm	66570
15	82252397	82260753	8357	+	ENSMUSG00000068099	1500009C09Rik	protein_coding	chromosome	1500009C09Rik	NA
15	82274935	82294442	19508	+	ENSMUSG00000022456	Sept3	protein_coding	chromosome	Sept3	24050
15	82298984	82314558	15575	+	ENSMUSG00000022455	Wbp2nl	protein_coding	chromosome	Wbp2nl	74716
15	82317222	82317303	82	+	ENSMUSG00000092778	Gm26199	miRNA	chromosome	Gm26199	NA
15	82329532	82338826	9295	-	ENSMUSG00000022453	Naga	protein_coding	chromosome	Naga	17939
15	82338942	82345743	6802	+	ENSMUSG00000049687	Fam109b	protein_coding	chromosome	Fam109b	NA
15	82338959	82349091	10133	+	ENSMUSG00000022452	Smdt1	protein_coding	chromosome	Smdt1	69029
15	82342653	82342771	119	+	ENSMUSG00000064959	n-R5s41	rRNA	chromosome	n-R5s41	NA
15	82350139	82354291	4153	-	ENSMUSG00000022450	Ndufa6	protein_coding	chromosome	Ndufa6	67130
15	82370528	82380260	9733	-	ENSMUSG00000061740	Cyp2d22	protein_coding	chromosome	Cyp2d22	56448
15	82389154	82394022	4869	-	ENSMUSG00000068085	Cyp2d11	protein_coding	chromosome	Cyp2d11	545123
15	82393919	82393978	60	-	ENSMUSG00000098677	Mir7684	miRNA	chromosome	Mir7684	NA
15	82402846	82407194	4349	-	ENSMUSG00000094806	Cyp2d10	protein_coding	chromosome	Cyp2d10	13101
15	82407094	82407153	60	-	ENSMUSG00000098722	Gm27331	miRNA	chromosome	Gm27331	NA
15	82408458	82408543	86	+	ENSMUSG00000076395	Gm25990	miRNA	chromosome	Gm25990	NA
15	82452377	82456827	4451	+	ENSMUSG00000068086	Cyp2d9	protein_coding	chromosome	Cyp2d9	13105
15	82452421	82452480	60	+	ENSMUSG00000099086	Gm27622	miRNA	chromosome	Gm27622	NA
15	82504596	82504655	60	+	ENSMUSG00000098745	Gm27825	miRNA	chromosome	Gm27825	NA
15	82516311	82519278	2968	+	ENSMUSG00000047347	Gm5806	processed_pseudogene	chromosome	Gm5806	NA
15	82548624	82548683	60	-	ENSMUSG00000098901	Gm28023	miRNA	chromosome	Gm28023	NA
15	82555108	82559413	4306	+	ENSMUSG00000096852	Cyp2d12	protein_coding	chromosome	Cyp2d12	380997
15	82555116	82555175	60	+	ENSMUSG00000099022	Gm27924	miRNA	chromosome	Gm27924	NA
15	82612887	82612946	60	-	ENSMUSG00000098636	Gm27742	miRNA	chromosome	Gm27742	NA
15	82615965	82620907	4943	-	ENSMUSG00000094559	Cyp2d34	protein_coding	chromosome	Cyp2d34	223706
15	82641945	82642001	57	-	ENSMUSG00000098867	Gm27463	miRNA	chromosome	Gm27463	NA
15	82689134	82690499	1366	-	ENSMUSG00000075517	Cyp2d37-ps	protein_coding	chromosome	Cyp2d37-ps	NA
15	82759835	82764183	4349	-	ENSMUSG00000068083	Cyp2d40	protein_coding	chromosome	Cyp2d40	71754
15	82777931	82782110	4180	-	ENSMUSG00000058613	Cyp2d41-ps	unprocessed_pseudogene	chromosome	Cyp2d41-ps	NA
15	82782082	82782141	60	-	ENSMUSG00000098695	Gm27618	miRNA	chromosome	Gm27618	NA
15	82790107	82794245	4139	-	ENSMUSG00000022445	Cyp2d26	protein_coding	chromosome	Cyp2d26	76279
15	82808629	82912134	103506	-	ENSMUSG00000041852	Tcf20	protein_coding	chromosome	Tcf20	21411
15	82899080	82905818	6739	+	ENSMUSG00000100199	Gm20324	antisense	chromosome	Gm20324	NA
15	82959218	82959296	79	-	ENSMUSG00000092751	Mir3080	miRNA	chromosome	Mir3080	NA
15	82982725	82987830	5106	-	ENSMUSG00000100552	Gm29019	lincRNA	chromosome	Gm29019	NA
15	82982870	82989134	6265	+	ENSMUSG00000097301	AW121686	lincRNA	chromosome	AW121686	NA
15	82997721	83033306	35586	-	ENSMUSG00000058099	Nfam1	protein_coding	chromosome	Nfam1	74039
15	83089506	83116674	27169	+	ENSMUSG00000058586	Serhl	protein_coding	chromosome	Serhl	68607
15	83102072	83105929	3858	-	ENSMUSG00000090964	Gm17206	antisense	chromosome	Gm17206	NA
15	83113433	83122801	9369	-	ENSMUSG00000018040	Rrp7a	protein_coding	chromosome	Rrp7a	74778
15	83125978	83149384	23407	-	ENSMUSG00000041815	Poldip3	protein_coding	chromosome	Poldip3	73826
15	83149644	83149794	151	+	ENSMUSG00000065176	Rnu12	snRNA	chromosome	Rnu12	NA
15	83153494	83172592	19099	-	ENSMUSG00000018042	Cyb5r3	protein_coding	chromosome	Cyb5r3	109754
15	83226726	83251774	25049	-	ENSMUSG00000047878	A4galt	protein_coding	chromosome	A4galt	NA
15	83299740	83350247	50508	-	ENSMUSG00000054277	Arfgap3	protein_coding	chromosome	Arfgap3	66251
15	83357526	83367282	9757	-	ENSMUSG00000075511	1700001L05Rik	lincRNA	chromosome	1700001L05Rik	NA
15	83375607	83464606	89000	-	ENSMUSG00000016664	Pacsin2	protein_coding	chromosome	Pacsin2	NA
15	83405612	83406105	494	-	ENSMUSG00000049414	Gm5417	pseudogene	chromosome	Gm5417	NA
15	83483772	83510893	27122	-	ENSMUSG00000022442	Ttll1	protein_coding	chromosome	Ttll1	319953
15	83516936	83517012	77	+	ENSMUSG00000093243	Gm24575	miRNA	chromosome	Gm24575	NA
15	83526862	83544635	17774	+	ENSMUSG00000016758	Bik	protein_coding	chromosome	Bik	12124
15	83546797	83555711	8915	-	ENSMUSG00000048755	Mcat	protein_coding	chromosome	Mcat	223722
15	83563573	83574201	10629	+	ENSMUSG00000041736	Tspo	protein_coding	chromosome	Tspo	12257
15	83575119	83595157	20039	-	ENSMUSG00000016757	Ttll12	protein_coding	chromosome	Ttll12	223723
15	83602583	83725021	122439	-	ENSMUSG00000016763	Scube1	protein_coding	chromosome	Scube1	64706
15	83779467	83858494	79028	+	ENSMUSG00000041708	Mpped1	protein_coding	chromosome	Mpped1	NA
15	83866712	84065379	198668	-	ENSMUSG00000022441	Efcab6	protein_coding	chromosome	Efcab6	77627
15	84030339	84030675	337	+	ENSMUSG00000081925	Rpl31-ps22	processed_pseudogene	chromosome	Rpl31-ps22	NA
15	84076097	84105754	29658	-	ENSMUSG00000018865	Sult4a1	protein_coding	chromosome	Sult4a1	29859
15	84112621	84123175	10555	-	ENSMUSG00000018868	Pnpla5	protein_coding	chromosome	Pnpla5	75772
15	84167816	84189512	21697	+	ENSMUSG00000041653	Pnpla3	protein_coding	chromosome	Pnpla3	116939
15	84168270	84168377	108	+	ENSMUSG00000098882	Mir6392	miRNA	chromosome	Mir6392	NA
15	84192233	84214303	22071	+	ENSMUSG00000022437	Samm50	protein_coding	chromosome	Samm50	68653
15	84232043	84315688	83646	+	ENSMUSG00000022438	Parvb	protein_coding	chromosome	Parvb	170736
15	84323209	84323352	144	-	ENSMUSG00000089267	Gm22890	snoRNA	chromosome	Gm22890	NA
15	84324026	84342978	18953	+	ENSMUSG00000022439	Parvg	protein_coding	chromosome	Parvg	64099
15	84379203	84447097	67895	-	ENSMUSG00000062760	1810041L15Rik	protein_coding	chromosome	1810041L15Rik	72301
15	84553398	84557823	4426	-	ENSMUSG00000055745	Ldoc1l	protein_coding	chromosome	Ldoc1l	223732
15	84669620	84703673	34054	+	ENSMUSG00000036106	Prr5	protein_coding	chromosome	Prr5	109270
15	84720052	84772207	52156	+	ENSMUSG00000078954	Arhgap8	protein_coding	chromosome	Arhgap8	NA
15	84785381	84856049	70669	-	ENSMUSG00000016624	Phf21b	protein_coding	chromosome	Phf21b	271305
15	84866317	84867318	1002	+	ENSMUSG00000097954	Gm4217	processed_pseudogene	chromosome	Gm4217	NA
15	84910438	84920038	9601	-	ENSMUSG00000100967	Gm29666	protein_coding	chromosome	Gm29666	NA
15	84923428	84942955	19528	+	ENSMUSG00000016619	Nup50	protein_coding	chromosome	Nup50	18141
15	84943936	84988551	44616	-	ENSMUSG00000036046	5031439G07Rik	protein_coding	chromosome	5031439G07Rik	223739
15	84951526	84951623	98	-	ENSMUSG00000080441	Mir1249	miRNA	chromosome	Mir1249	NA
15	85017141	85022560	5420	+	ENSMUSG00000022435	Upk3a	protein_coding	chromosome	Upk3a	22270
15	85037062	85062828	25767	+	ENSMUSG00000022434	Fam118a	protein_coding	chromosome	Fam118a	73225
15	85064691	85131957	67267	-	ENSMUSG00000022432	Smc1b	protein_coding	chromosome	Smc1b	140557
15	85116870	85117287	418	+	ENSMUSG00000078289	Gm10923	processed_pseudogene	chromosome	Gm10923	NA
15	85132099	85144569	12471	+	ENSMUSG00000022431	Ribc2	protein_coding	chromosome	Ribc2	67747
15	85205949	85286535	80587	+	ENSMUSG00000006369	Fbln1	protein_coding	chromosome	Fbln1	14114
15	85336381	85463836	127456	+	ENSMUSG00000016541	Atxn10	protein_coding	chromosome	Atxn10	54138
15	85351063	85351254	192	-	ENSMUSG00000064764	Gm23517	snRNA	chromosome	Gm23517	NA
15	85492736	85503227	10492	-	ENSMUSG00000096607	7530416G11Rik	protein_coding	chromosome	7530416G11Rik	328577
15	85510812	85511219	408	+	ENSMUSG00000063548	Gm4825	processed_pseudogene	chromosome	Gm4825	NA
15	85535439	85581821	46383	-	ENSMUSG00000022382	Wnt7b	protein_coding	chromosome	Wnt7b	22422
15	85581142	85593708	12567	+	ENSMUSG00000097209	AU022754	lincRNA	chromosome	AU022754	NA
15	85639747	85645934	6188	+	ENSMUSG00000101828	D130051D11Rik	lincRNA	chromosome	D130051D11Rik	NA
15	85655666	85659003	3338	+	ENSMUSG00000103674	RP23-463E8.1	TEC	chromosome	RP23-463E8.1	NA
15	85706603	85706697	95	+	ENSMUSG00000065608	Mirlet7c-2	miRNA	chromosome	Mirlet7c-2	NA
15	85707319	85707403	85	+	ENSMUSG00000065564	Mirlet7b	miRNA	chromosome	Mirlet7b	NA
15	85734983	85802819	67837	+	ENSMUSG00000022383	Ppara	protein_coding	chromosome	Ppara	NA
15	85806972	85811697	4726	-	ENSMUSG00000064284	Cdpf1	protein_coding	chromosome	Cdpf1	NA
15	85814676	85821733	7058	-	ENSMUSG00000052496	Pkdrej	protein_coding	chromosome	Pkdrej	18766
